"Radio","Edad.en.grupos.quinquenales","X__tot__","Mujer...Femenino","Varón...Masculino"
"63578604","0. __tot__",93,49,44
"63578604","1. 00 A 04",5,4,1
"63578604","2. 05 A 09",1,1,NA
"63578604","3. 10 A 14",3,3,NA
"63578604","4. 15 A 19",8,4,4
"63578604","5. 20 A 24",5,1,4
"63578604","6. 25 A 29",5,4,1
"63578604","7. 30 A 34",6,2,4
"63578604","8. 35 A 39",10,3,7
"63578604","9. 40 A 44",9,6,3
"63578604","10. 45 A 49",6,2,4
"63578604","11. 50 A 54",11,6,5
"63578604","12. 55 A 59",4,1,3
"63578604","13. 60 A 64",4,2,2
"63578604","14. 65 A 69",8,4,4
"63578604","15. 70 A 74",3,2,1
"63578604","16. 75 A 79",4,3,1
"63578604","18. 85 A 89",1,1,NA
